endTime,startTime,hierarchyLevel,visitProbability,topCandidateProbability,semanticType,placeID,latitude,longitude,relativeWeekNum
2024-12-05T20:04:43.000+01:00,2024-12-05 19:01:18,0,0.73829060792923,0.579286634922028,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,0
2024-12-05T20:04:43.000+01:00,2024-12-05 19:01:18,1,0.73829060792923,0.90596741437912,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,0
2024-12-06T09:35:53.000+01:00,2024-12-05 20:34:53,0,0.949771344661713,0.35329732298851,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,0
2024-12-06T17:02:19.000+01:00,2024-12-06 10:04:01,0,0.978445708751678,0.804836094379425,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,0
2024-12-06T17:02:19.000+01:00,2024-12-06 10:04:01,1,0.978445708751678,0.89533007144928,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,0
2024-12-07T10:01:22.000+01:00,2024-12-06 17:38:55,0,0.940958976745605,0.401617467403412,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,0
2024-12-07T10:53:39.000+01:00,2024-12-07 10:09:26,0,0.764116168022156,0.810469627380371,UNKNOWN,ChIJDyk0IRjMHkcR_vtAJ-wrJro,52.2642278,21.0332942,0
2024-12-09T09:36:43.000+01:00,2024-12-07 11:11:47,0,0.926569938659668,0.374096482992172,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,0
2024-12-09T11:50:35.000+01:00,2024-12-09 10:07:42,0,0.934438407421112,0.787361443042755,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,1
2024-12-09T11:50:35.000+01:00,2024-12-09 10:07:42,1,0.934438407421112,0.744897603988647,UNKNOWN,ChIJGVrIUenMHkcRkSvEAxUOK3E,52.220656,21.0099894,1
2024-12-10T08:36:15.000+01:00,2024-12-09 12:30:45,0,0.945816040039062,0.416835516691208,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-10T15:59:23.000+01:00,2024-12-10 09:06:47,0,0.98990273475647,0.759997487068176,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,1
2024-12-10T15:59:23.000+01:00,2024-12-10 10:09:50,1,0.98990273475647,0.792051255702972,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,1
2024-12-10T16:19:29.000+01:00,2024-12-10 16:07:25,0,0.76170951128006,0.210421338677406,UNKNOWN,ChIJczXTyejMHkcRlFOlBxD9hFI,52.2198054,21.0147654,1
2024-12-11T09:33:39.000+01:00,2024-12-10 16:35:35,0,0.956893801689148,0.445588022470474,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-11T11:51:24.000+01:00,2024-12-11 10:07:47,0,0.856532335281372,0.0,UNKNOWN,ChIJZ9N2ps_MHkcR3SFGntRNiKY,52.2041228,21.0003985,1
2024-12-11T14:45:08.000+01:00,2024-12-11 12:11:34,0,0.952880322933197,0.899956583976746,UNKNOWN,ChIJSS5pkozMHkcRwi0fMeV66cI,52.231838,21.005995,1
2024-12-11T16:57:27.000+01:00,2024-12-11 14:57:12,0,0.976792693138123,0.834908664226532,INFERRED_WORK,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,1
2024-12-11T16:57:27.000+01:00,2024-12-11 14:57:12,1,0.976792693138123,0.886152923107147,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,1
2024-12-11T17:25:03.000+01:00,2024-12-11 17:11:02,0,0.460272312164307,0.244384095072746,UNKNOWN,ChIJD9StvOjMHkcRvSFaLhn0Qb4,52.2195006,21.0153387,1
2024-12-12T07:48:59.000+01:00,2024-12-11 17:35:06,0,0.943004429340363,0.485438585281372,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-12T17:41:44.000+01:00,2024-12-12 08:19:08,0,0.959770023822784,0.0,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,1
2024-12-12T11:44:41.000+01:00,2024-12-12 09:26:14,1,0.979343831539154,0.82055139541626,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,1
2024-12-12T17:41:44.000+01:00,2024-12-12 12:27:50,1,0.959770023822784,0.88180273771286,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,1
2024-12-12T18:34:45.000+01:00,2024-12-12 18:05:15,0,0.904046714305878,0.631595015525818,UNKNOWN,ChIJs7uMyb3NHkcRHeicsfSRx1U,52.2365447,21.052368,1
2024-12-13T09:33:23.000+01:00,2024-12-12 18:53:53,0,0.965485513210297,0.470356047153473,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-13T16:51:22.000+01:00,2024-12-13 10:03:46,0,0.982042551040649,0.846319437026978,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,1
2024-12-13T16:51:22.000+01:00,2024-12-13 10:05:46,1,0.982042551040649,0.925879597663879,INFERRED_WORK,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,1
2024-12-13T17:13:38.000+01:00,2024-12-13 17:07:37,0,0.727728068828583,0.454643487930298,UNKNOWN,ChIJkZAA4E7MHkcR_EM6GQnjpwE,52.2469567,21.0432515,1
2024-12-14T09:29:01.000+01:00,2024-12-13 17:23:41,0,0.967358767986298,0.457102417945862,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-14T10:09:47.000+01:00,2024-12-14 09:56:36,0,0.96989631652832,0.0,UNKNOWN,ChIJWTUjZY3MHkcR2U7HZ_LJC-s,52.22884,21.00327,1
2024-12-14T12:07:16.000+01:00,2024-12-14 11:32:23,0,0.799218893051147,0.273136287927628,UNKNOWN,ChIJPewoQkrTG0cRGdUT6FJkrCQ,51.7214361,19.729505,1
2024-12-14T12:27:25.000+01:00,2024-12-14 12:19:22,0,0.963959217071533,0.590883672237396,UNKNOWN,ChIJ67FqUc3SG0cRIvUltZ1uujU,51.7267543,19.6799752,1
2024-12-14T12:49:33.000+01:00,2024-12-14 12:39:29,0,0.814363777637482,0.775958299636841,UNKNOWN,ChIJ48lh61YtGkcR5zZ3mhrVT5g,51.7258565,19.6387205,1
2024-12-14T12:43:31.000+01:00,2024-12-14 12:39:29,1,0.814363777637482,0.204532384872437,UNKNOWN,ChIJDZo4OVEtGkcRkbHcdWqcmho,51.7261516,19.6392525,1
2024-12-14T13:15:42.000+01:00,2024-12-14 12:51:34,0,0.903257608413696,0.867019712924957,UNKNOWN,ChIJpVnLMgAtGkcR7wuLb3jl0SA,51.7277315,19.641103,1
2024-12-14T13:25:44.000+01:00,2024-12-14 13:17:43,0,0.860129117965698,0.588378310203552,UNKNOWN,ChIJ48lh61YtGkcR5zZ3mhrVT5g,51.7258565,19.6387205,1
2024-12-14T13:25:44.000+01:00,2024-12-14 13:17:43,1,0.860129117965698,0.401827722787857,UNKNOWN,ChIJ48lh61YtGkcRUtgzdf6KND0,51.7268741,19.6400769,1
2024-12-15T19:09:45.000+01:00,2024-12-14 13:55:05,0,0.799184024333954,0.194311439990997,UNKNOWN,ChIJsQtqT0rTG0cRVbB818vuHhw,51.7212235,19.7303186,1
2024-12-15T20:06:07.000+01:00,2024-12-15 19:39:46,0,0.915470004081726,0.741685509681702,UNKNOWN,ChIJB4mvyljUG0cRYV0oM-DLm2g,51.7446054,19.8189831,1
2024-12-15T21:12:31.000+01:00,2024-12-15 21:08:29,0,0.615438938140869,0.89079624414444,UNKNOWN,ChIJWTUjZY3MHkcR2U7HZ_LJC-s,52.22884,21.00327,1
2024-12-16T09:36:08.000+01:00,2024-12-15 21:44:47,0,0.935574591159821,0.0,UNKNOWN,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,1
2024-12-16T17:18:28.000+01:00,2024-12-16 10:06:34,0,0.901800513267517,0.0,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,2
2024-12-16T11:48:53.000+01:00,2024-12-16 10:22:38,1,0.901800513267517,0.668109893798828,UNKNOWN,ChIJGVrIUenMHkcRkSvEAxUOK3E,52.220656,21.0099894,2
2024-12-16T17:16:29.000+01:00,2024-12-16 11:52:54,1,0.901800513267517,0.792689144611359,INFERRED_WORK,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,2
2024-12-17T09:07:13.000+01:00,2024-12-16 17:47:33,0,0.960710287094116,0.377721399068832,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,2
2024-12-17T15:56:00.000+01:00,2024-12-17 09:35:43,0,0.974576950073242,0.784091532230377,INFERRED_WORK,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,2
2024-12-17T15:56:00.000+01:00,2024-12-17 09:35:43,1,0.974576950073242,0.804837226867676,UNKNOWN,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,2
2024-12-17T16:11:40.000+01:00,2024-12-17 16:07:37,0,0.589340686798096,0.0,UNKNOWN,ChIJD9StvOjMHkcRvSFaLhn0Qb4,52.2195006,21.0153387,2
2024-12-18T12:33:36.000+01:00,2024-12-17 16:32:23,0,0.868025600910187,0.359299749135971,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,2
2024-12-18T14:37:38.000+01:00,2024-12-18 12:55:41,0,0.977881729602814,0.858799457550049,UNKNOWN,ChIJSS5pkozMHkcRwi0fMeV66cI,52.231838,21.005995,2
2024-12-19T07:52:59.000+01:00,2024-12-18 15:05:46,0,0.934464991092682,0.399231940507889,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,2
2024-12-19T18:25:16.000+01:00,2024-12-19 08:25:28,0,0.91754537820816,0.802797853946686,UNKNOWN,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.0103491,2
2024-12-19T11:49:15.000+01:00,2024-12-19 11:29:01,1,0.543891966342926,0.678303420543671,INFERRED_WORK,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,2
2024-12-19T12:20:40.000+01:00,2024-12-19 11:53:16,1,0.569029927253723,0.230921164155006,UNKNOWN,ChIJGVrIUenMHkcRkSvEAxUOK3E,52.220656,21.0099894,2
2024-12-19T18:25:16.000+01:00,2024-12-19 12:24:42,1,0.91754537820816,0.916255056858063,INFERRED_WORK,ChIJOWqUcOzMHkcROp3KVw-z22k,52.2221573,21.0071308,2
2024-12-20T09:26:40.000+01:00,2024-12-19 19:38:18,0,0.931224882602692,0.442183613777161,INFERRED_HOME,ChIJU-Q9-DzMHkcRARYuoIMMCx8,52.263044,21.0392181,2
